ID,Username,Text,Created At,Retweets,Likes,Replies
1960034102112866656,@TalBwd43375,@HungerStation @MonshaatSA سرقني حسبي الله عليهم وعلى شركتهم الله ينتقن منهم,Mon Aug 25 17:38:40 +0000 2025,0,0,0
1960032178706039188,@Raedm84,"@HungerStation @AliAldamanhori Notice to Drivers
All drivers must wear clean clothes at all times.
Speaking English and having good communication with customers is mandatory.

Thank you for your cooperation.",Mon Aug 25 17:31:01 +0000 2025,0,0,0
1960028385071317156,@i5aledi1,"🟢 عرض البنك الأهلي SNB خصم 30٪ ( كل يوم ثلاثاء ) على طلبات البقالة والمطاعم من تطبيق هنقرستيشن

⤵️ الشروط والأحكام:
🗓️ساري من 26 أغسطس حتى 30 سبتمبر 2025
🔺يشمل بطاقات MasterCard فقط ✋🏻 
🔺لا يقبل الدفع باستخدام ApplePay ✋🏻 
🔺حد أدنى للطلب 100﷼
🔺حد أقصى للخصم 30﷼
🔺يسري",Mon Aug 25 17:15:57 +0000 2025,1,3,2
1960026275176726988,@i_meedo21,@Hiiiyr0 مضيعه  هنقرستيشن,Mon Aug 25 17:07:34 +0000 2025,0,0,0
1960024900518723984,@sma776664,"#فحص_مناديب_هنقرستيشن 
#فحص_طبي_إصدار_إقامة 
#فحص_طبي_تجديد_إقامة 
#فحص_طبي_إصدار_رخصة 
#فجص_طبي_تجديد_رخصة 
#تغيير_رقم_هنقرستيشن 
#بيع_حسابات_هنقرستيشن 
#إجازة_مرضية_في_صحتي

https://t.co/KHdQy5pTqE",Mon Aug 25 17:02:06 +0000 2025,0,0,0
1960023830870495546,@nona2000_,@HungerStation وصلتني اصناف ناقصه ومافيه تجاوب منكم,Mon Aug 25 16:57:51 +0000 2025,0,0,1
1960020355701199334,@D7S_AHLI,@HungerStation @MonshaatSA موظفين سيييئن تعامل سئ محسسني انكم بتاكلوني ترا بفلوس يا اسو برنامج,Mon Aug 25 16:44:02 +0000 2025,0,0,0
1960019819350446290,@D7S_AHLI,@HungerStation @MonshaatSA يا اسو برنامج ابغا رقم الشكاوى حقكم,Mon Aug 25 16:41:54 +0000 2025,0,1,2
1959983796184342871,@POWR_JANAB7_SWY,"@xBig_Muf @Saad_Alsmari @HungerStation تمام 
بس وش نسويلك يعني؟",Mon Aug 25 14:18:46 +0000 2025,0,1,0
1959982950927450197,@Noni20115,@HungerStation @MonshaatSA لا نقدر نلغي ولا نقدر ناخذ فلوسنا وبعد المواقع عندكك غلط رجعولي فلوسي بلا كذاب https://t.co/QRROL7Pc38,Mon Aug 25 14:15:24 +0000 2025,0,0,1
