ID,Username,Text,Created At,Retweets,Likes,Replies
1955690591557132711,@majdialsumairi,"@HungerStation 
ياهنقري ستيشن فالتطبيق الي استلم الطلب ويراسل فالتطبيق اسمها عيده الشهري والي جاب الطلب وطالع عندي بالكاميرا وفتح له ابني الباب باكستاني لابس ساري حتى زي رسمي مافيه كيف كذا ممكن احد يوضح لنا الموضوع عندي كل شي موثق.
@SaudiTransport @MOISaudiArabia @makkahregion",Wed Aug 13 17:59:06 +0000 2025,0,0,6
1955690531746443557,@moon2020m00n,"@HungerStation الجواب هو: SPF
#هنقرستيشن 

@Qmoorah3 
يارب توفيقك..",Wed Aug 13 17:58:52 +0000 2025,0,0,0
1955690502805676212,@nooorrr2020,"@HungerStation الجواب هو: SPF
#هنقرستيشن 

@Qmoorah3 
يارب توفيقك🤲🏻",Wed Aug 13 17:58:45 +0000 2025,0,0,0
1955690472657318308,@maahaa822,"@HungerStation الجواب هو: SPF
#هنقرستيشن 

@Qmoorah3 
يارب توفيقك🤍",Wed Aug 13 17:58:38 +0000 2025,0,0,0
1955690442516750754,@eyes_maha,"@HungerStation الجواب هو: SPF
#هنقرستيشن 

@Qmoorah3 
يارب توفيقك",Wed Aug 13 17:58:31 +0000 2025,0,0,0
1955690342923002257,@yala1j,"@HungerStation SPF:  Sun Protection Factor

@lolo369o",Wed Aug 13 17:58:07 +0000 2025,0,0,0
1955689798909211063,@altdky,@HungerStation عندي مشكله,Wed Aug 13 17:55:57 +0000 2025,0,0,1
1955688996849242215,@mrm5694,"@HungerStation SPF
@Fatma3 
يارب توفيقك 🧡🧡🧡🧡",Wed Aug 13 17:52:46 +0000 2025,0,0,0
1955688557672378418,@resaud_,"لا تفوووتكم قسيمة هنقر
هالفترة العالم طايحة بهنقرستيشن وصارو ياكلون ببلاش والسر؟ 
السر هو هذا الكود RJZ875 يرجع لكم كاش باك وخصم 150 ريال مقسمة على طلباتك القادمة اذا طلبتو ب 20 ريال والتوصيل مجااني 🤩🤩🤩 🤩
الشرط الوحيد يكون رقمك جديد وما قد طلبت منه
#هنقرستيشن
#رمز_ترويجي https://t.co/F3loINqalS",Wed Aug 13 17:51:01 +0000 2025,0,1,0
1955687921413181841,@soso343111,@HungerStation @fysllly702 احتاج رقم الشكوى,Wed Aug 13 17:48:30 +0000 2025,0,0,0
1955686003030515973,@Algaharah369,@HungerStation مافي اي ايميل رقم تواصل عندي مشكلة تحتاج اعادة مبلغ الاشتراك بلس حيث كان بالخطاء ؟ إذا ممكن التجواب وعدم الإهمال,Wed Aug 13 17:40:52 +0000 2025,0,0,1
1955684713391440021,@ath9ss,@HungerStation تواصلت مافي رد,Wed Aug 13 17:35:45 +0000 2025,0,0,0
1955684372033786122,@ath9ss,@HungerStation ؟؟؟ https://t.co/0B69JABuMA,Wed Aug 13 17:34:23 +0000 2025,0,0,1
1955683930071543863,@joo98011_,@HungerStation ردووو خاص,Wed Aug 13 17:32:38 +0000 2025,0,0,0
1955683365346218080,@kdwj464747,@HungerStation @MRX_NEW تـم,Wed Aug 13 17:30:23 +0000 2025,0,0,0
1955683067378516397,@TalBwd43375,@HungerStation الحين لكم يومين ولا شفنى ردكم https://t.co/BdVJf1oFbT,Wed Aug 13 17:29:12 +0000 2025,0,0,0
1955682160930930916,@HkayhJbt,@HungerStation هل يعقل ان يكون قيمه توصيل المندوب السعودي للطلب ٦.٥٠ هلل,Wed Aug 13 17:25:36 +0000 2025,0,0,0
1955679704322609469,@Salm9h,"@HungerStation @meed3322
SPF:  Sun Protection Factor

يارب توفيقك💛🤎

#هنقرستيشن",Wed Aug 13 17:15:50 +0000 2025,0,0,0
1955678559726608464,@A3_sii1,"@HungerStation SPF

تم … يارب ارزقني وانت خير الرازقين 
.
.
.
.
.

@Sii1A3 
يارب ❤️🤲",Wed Aug 13 17:11:18 +0000 2025,0,0,0
1955678146478424262,@phantom7o7,@R_3_F1 @Ksa305Mbs لو سجلت جنسيتها مصرية او لبنانية كان ارسلوا لها سيارة الموارد البشرية للبيت و وجبة من هنقرستيشن  ضيافة,Wed Aug 13 17:09:39 +0000 2025,0,1,1
1955676635589759304,@Re_fusal,"الفرق بين التطبيق اللي صنع ب حب في الخبر @HungerStation وبين الصيني اللي يبي ينافس دون يفهم السوق السعودي
هنقرستيشن يفوز بخدمة ورضاء العميل تطبيق اثق فيه منا وفينا
لاحظو اخر شيء (اخدمك بشيء ثاني طال عمرك) 🥺 يجعل عمركم يطول 💛💛 https://t.co/a2TEtnftT6",Wed Aug 13 17:03:39 +0000 2025,0,0,0
1955676077113970943,@Renad_q14,"@HungerStation SPF:  Sun Protection Factor

يارب توفيقك ❤️

@elegent_de 

#هنقرستيشن",Wed Aug 13 17:01:26 +0000 2025,0,0,0
1955674671032238274,@Me12157010,@HungerStation تمام🥹,Wed Aug 13 16:55:50 +0000 2025,0,0,0
1955673473998815729,@hadiqajameela,"@HungerStation SPF

تم … يارب ارزقني وانت خير الرازقين 

@asd_412",Wed Aug 13 16:51:05 +0000 2025,0,0,0
1955673280477884627,@mrm__91,"@HungerStation SPF
@mody_178 
يارب افوز انا اكثر وحده اشارك واطلب من عندكم ولا مره فوزتوني 🥺🥺🥺🥺🥺🥺🥺

يااارب افوز يارب اصحى على رسالة الفوز يا كريم 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",Wed Aug 13 16:50:19 +0000 2025,0,0,0
1955672881414959121,@mo053mo053,"@HungerStation الجواب هو: SPF

#هنقرستيشن 

@Tq_____1 

يارب توفيقك 🤲",Wed Aug 13 16:48:44 +0000 2025,0,0,0
1955672357483520247,@MHmdM55,"@HungerStation يارب توفيقك

.

#هنقرستيشن
@FAisL922",Wed Aug 13 16:46:39 +0000 2025,0,0,0
1955672078428115091,@AlbdrHwd,@HungerStation يرضيكم  طالبة قهوة باردة توصلني حارة والثلج ذايب   والمندوب مايدري وين الله حاطة   اتكلم معه يقول ماعرف عربي  مهي مشكلتي والطلب تاخر عن المتوقع وشوفة عينكم https://t.co/ApYPz0VGbl,Wed Aug 13 16:45:32 +0000 2025,0,0,0
1955671782775718184,@AlbdrHwd,@HungerStation يرضيكم  طالبة قهوة باردة توصلني حارة والثلج ذايب   والمندوب مايدري وين الله حاطة   اتكلم معه يقول ماعرف عربي  مهي مشكلتي,Wed Aug 13 16:44:22 +0000 2025,0,0,1
1955671616236527640,@gory5522,"@HungerStation SPF  Sun Protection 
@amgadd22 
#هنقرستيشن 
#قبل_الكل",Wed Aug 13 16:43:42 +0000 2025,0,0,0
1955670687651352957,@Me12157010,@HungerStation اشتركت بالغلط كيف الغي اشتراكي وترجع فلوسي😩😩😩😩؟؟؟؟؟,Wed Aug 13 16:40:01 +0000 2025,0,0,1
1955667430791127508,@SarahKSaud,@HungerStation تواصلت بس مارديتو,Wed Aug 13 16:27:04 +0000 2025,0,0,0
1955667153937719587,@SarahKSaud,@HungerStation dm!!,Wed Aug 13 16:25:58 +0000 2025,0,0,1
1955666933627633878,@naj_m3,"@HungerStation الجواب هو: SPF
.
@LOR2244 

🩵🩵🩵🩵",Wed Aug 13 16:25:06 +0000 2025,0,0,0
1955666903235751939,@Ahmad86hjj,"@HungerStation الجواب: SPF
.
@abmsmh  

يا رزاق ياذو القوة المتين ارزقني .",Wed Aug 13 16:24:58 +0000 2025,0,0,0
1955666754954248445,@mr0654297073484,"@HungerStation الجواب هو: SPF
@bj70111",Wed Aug 13 16:24:23 +0000 2025,0,0,0
1955666707143594238,@z02lr,"@HungerStation SPF:  Sun Protection Factor

يارب توفيقك💛🤎

#هنقرستيشن
@zllfj 
..",Wed Aug 13 16:24:12 +0000 2025,0,0,0
1955666488586838166,@mazn4i,"@HungerStation SPF:  Sun Protection Factor

يارب توفيقك💛🤎

#هنقرستيشن
@z02lr 
..",Wed Aug 13 16:23:20 +0000 2025,0,0,0
1955666467485286450,@6erll9,"@HungerStation SPF:  Sun Protection Factor

يارب توفيقك💛🤎

#هنقرستيشن
@z02lr 
..",Wed Aug 13 16:23:15 +0000 2025,0,0,0
1955666409435844669,@soo2l2,"@HungerStation SPF:  Sun Protection Factor

يارب توفيقك💛🤎

#هنقرستيشن
@z02lr 
..",Wed Aug 13 16:23:01 +0000 2025,0,0,0
